PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
367,0,0,1.93259882926941,-460.922637939453,1351.45043945313,7,0,0,0
368,0,0,1.93159878253937,-460.592132568359,1350.50659179688,7,0,0,0
369,0,0,1.93059873580933,-460.261627197266,1349.56274414063,7,0,0,0
370,0,0,1.92959868907928,-459.931121826172,1348.61889648438,7,0,0,0
371,0,0,1.92859864234924,-459.600616455078,1347.67504882813,7,0,0,0
372,0,0,1.9275985956192,-459.270141601563,1346.73120117188,7,0,0,0
373,0,0,1.92659854888916,-458.939636230469,1345.78735351563,7,0,0,0
374,0,0,1.92559850215912,-458.609130859375,1344.84350585938,7,0,0,0
375,0,0,1.92459845542908,-458.278625488281,1343.89965820313,7,0,0,0
376,0,0,1.92359840869904,-457.948120117188,1342.95581054688,7,0,0,0
377,0,0,1.92259836196899,-457.617614746094,1342.01196289063,7,0,0,0
378,0,0,1.92159831523895,-457.287109375,1341.06811523438,7,0,0,0
379,0,0,1.92059826850891,-456.956604003906,1340.12426757813,7,0,0,0
380,0,0,1.91959822177887,-456.626098632813,1339.18041992188,7,0,0,0
381,0,0,1.91859817504883,-456.295593261719,1338.23657226563,7,0,0,0
382,0,0,1.91759812831879,-455.965087890625,1337.29272460938,7,0,0,0
383,0,0,1.91659808158875,-455.634582519531,1336.34887695313,7,0,0,0
384,0,0,1.91559791564941,-455.304077148438,1335.40502929688,7,0,0,0
385,0,0,1.91459774971008,-454.973571777344,1334.46118164063,7,0,0,0
386,0,0,1.91359770298004,-454.64306640625,1333.51733398438,7,0,0,0
387,0,0,1.91259753704071,-454.312561035156,1332.57348632813,7,0,0,0
388,0,0,1.91159737110138,-453.982055664063,1331.62963867188,7,0,0,0
389,0,0,1.91059720516205,-453.651550292969,1330.68579101563,7,0,0,0
390,0,0,1.90959703922272,-453.321044921875,1329.74194335938,7,0,0,0
391,0,0,1.90859687328339,-452.990570068359,1328.79809570313,7,0,0,0
392,0,0,1.90759682655334,-452.660064697266,1327.85424804688,7,0,0,0
393,0,0,1.90659666061401,-452.329559326172,1326.91040039063,7,0,0,0
394,0,0,1.90559649467468,-451.999053955078,1325.96655273438,7,0,0,0
395,0,0,1.90459632873535,-451.668548583984,1325.02270507813,7,0,0,0
396,0,0,1.90359616279602,-451.338043212891,1324.07885742188,7,0,0,0
397,0,0,1.90259599685669,-451.007537841797,1323.13500976563,7,0,0,0
398,0,0,1.90159595012665,-450.677032470703,1322.19116210938,7,0,0,0
399,0,0,1.90059578418732,-450.346527099609,1321.24731445313,7,0,0,0
400,0,0,1.89959561824799,-450.016021728516,1320.30346679688,7,0,0,0
401,0,0,1.89859545230865,-449.685516357422,1319.35961914063,7,0,0,0
402,0,0,1.89759528636932,-449.355010986328,1318.41577148438,7,0,0,0
403,0,0,1.89659512042999,-449.024505615234,1317.47192382813,7,0,0,0
404,0,0,1.89460253715515,-448.694030761719,1316.52807617188,7,0,0,0
405,0,0,1.89217054843903,-448.363555908203,1315.58422851563,7,0,0,0
406,0,0,1.8897385597229,-448.033081054688,1314.64038085938,7,0,0,0
407,0,0,1.88730645179749,-447.702606201172,1313.69653320313,7,0,0,0
408,0,0,1.88487434387207,-447.372131347656,1312.75268554688,7,0,0,0
409,0,0,1.88244223594666,-447.041656494141,1311.80883789063,7,0,0,0
410,0,0,1.88001012802124,-446.711181640625,1310.86499023438,7,0,0,0
411,0,0,1.87757802009583,-446.380706787109,1309.92114257813,7,0,0,0
412,0,0,1.87514591217041,-446.050231933594,1308.97729492188,7,0,0,0
413,0,0,1.872713804245,-445.719757080078,1308.03344726563,7,0,0,0
414,0,0,1.87028169631958,-445.389282226563,1307.08959960938,7,0,0,0
415,0,0,1.86784958839417,-445.058807373047,1306.14575195313,7,0,0,0
416,0,0,1.86541748046875,-444.728332519531,1305.20190429688,7,0,0,0
417,0,0,1.86298537254334,-444.397857666016,1304.25805664063,7,0,0,0
418,0,0,1.86055326461792,-444.0673828125,1303.31420898438,7,0,0,0
419,0,0,1.8581211566925,-443.736907958984,1302.37036132813,7,0,0,0
420,0,0,1.85568904876709,-443.406433105469,1301.42651367188,7,0,0,0
421,0,0,1.85325694084167,-443.075958251953,1300.48266601563,7,0,0,0
422,0,0,1.85082483291626,-442.745483398438,1299.53881835938,7,0,0,0
423,0,0,1.84839272499084,-442.414978027344,1298.59497070313,7,0,0,0
424,0,0,1.84596061706543,-442.08447265625,1297.65112304688,7,0,0,0
425,0,0,1.84352850914001,-441.753967285156,1296.70727539063,7,0,0,0
426,0,0,1.8410964012146,-441.423461914063,1295.76342773438,7,0,0,0
427,0,0,1.83866429328918,-441.092956542969,1294.81958007813,7,0,0,0
428,0,0,1.83623218536377,-440.762451171875,1293.87573242188,7,0,0,0
429,0,0,1.83380007743835,-440.431945800781,1292.93188476563,7,0,0,0
430,0,0,1.83136796951294,-440.101440429688,1291.98803710938,7,0,0,0
431,0,0,1.82893586158752,-439.770935058594,1291.04418945313,7,0,0,0
432,0,0,1.82650375366211,-439.4404296875,1290.10034179688,7,0,0,0
433,0,0,1.82407164573669,-439.109924316406,1289.15649414063,7,0,0,0
434,0,0,1.82163953781128,-438.779418945313,1288.21264648438,7,0,0,0
435,0,0,1.81920742988586,-438.448913574219,1287.26879882813,7,0,0,0
436,0,0,1.81677532196045,-438.118408203125,1286.32495117188,7,0,0,0
437,0,0,1.81434321403503,-437.787902832031,1285.38110351563,7,0,0,0
438,0,0,1.81191110610962,-437.457397460938,1284.43725585938,7,0,0,0
439,0,0,1.8094789981842,-437.126892089844,1283.49340820313,7,0,0,0
440,0,0,1.80704689025879,-436.79638671875,1282.54956054688,7,0,0,0
441,0,0,1.80461466312408,-436.465881347656,1281.60571289063,7,0,0,0
442,0,0,1.80218243598938,-436.135375976563,1280.66186523438,7,0,0,0
443,0,0,1.79975020885468,-435.804870605469,1279.71801757813,7,0,0,0
444,0,0,1.79731798171997,-435.474365234375,1278.77416992188,7,0,0,0
445,0,0,1.79488575458527,-435.143859863281,1277.83032226563,7,0,0,0
446,0,0,1.79245352745056,-434.813354492188,1276.88647460938,7,0,0,0
447,0,0,1.79002130031586,-434.482849121094,1275.94262695313,7,0,0,0
448,0,0,1.78758895397186,-434.15234375,1274.99877929688,7,0,0,0
449,0,0,1.78515660762787,-433.821838378906,1274.05493164063,7,0,0,0
450,0,0,1.78356838226318,-433.491363525391,1273.11108398438,7,0,0,0
451,0,0,1.78332304954529,-433.160888671875,1272.16723632813,7,0,0,0
452,0,0,1.78307771682739,-432.830413818359,1271.22338867188,7,0,0,0
453,0,0,1.7828323841095,-432.499938964844,1270.27954101563,7,0,0,0
454,0,0,1.7825870513916,-432.169464111328,1269.33569335938,7,0,0,0
455,0,0,1.78234171867371,-431.838989257813,1268.39184570313,7,0,0,0
456,0,0,1.78209638595581,-431.508514404297,1267.44799804688,7,0,0,0
457,0,0,1.78185105323792,-431.178039550781,1266.50415039063,7,0,0,0
458,0,0,1.78160572052002,-430.847564697266,1265.56030273438,7,0,0,0
459,0,0,1.78136038780212,-430.51708984375,1264.61645507813,7,0,0,0
460,0,0,1.78111505508423,-430.186584472656,1263.67260742188,7,0,0,0
461,0,0,1.78086972236633,-429.856079101563,1262.72875976563,7,0,0,0
462,0,0,1.78062438964844,-429.525573730469,1261.78491210938,7,0,0,0
463,0,0,1.78037905693054,-429.195068359375,1260.84106445313,7,0,0,0
464,0,0,1.78013372421265,-428.864562988281,1259.89721679688,7,0,0,0
465,0,0,1.77988839149475,-428.534057617188,1258.95336914063,7,0,0,0
466,0,0,1.77964305877686,-428.203552246094,1258.00952148438,7,0,0,0
467,0,0,1.77939772605896,-427.873046875,1257.06567382813,7,0,0,0
468,0,0,1.77915239334106,-427.542541503906,1256.12182617188,7,0,0,0
469,0,0,1.77890706062317,-427.212036132813,1255.17797851563,7,0,0,0
470,0,0,1.77866172790527,-426.881530761719,1254.23413085938,7,0,0,0
471,0,0,1.77841639518738,-426.551025390625,1253.29028320313,7,0,0,0
472,0,0,1.77817106246948,-426.220550537109,1252.34643554688,7,0,0,0
473,0,0,1.77792572975159,-425.890045166016,1251.40258789063,7,0,0,0
474,0,0,1.77768039703369,-425.559539794922,1250.45874023438,7,0,0,0
475,0,0,1.7774350643158,-425.229034423828,1249.51489257813,7,0,0,0
476,0,0,1.7771897315979,-424.898529052734,1248.57104492188,7,0,0,0
477,0,0,1.77694439888,-424.568023681641,1247.62719726563,7,0,0,0
478,0,0,1.77669906616211,-424.237518310547,1246.68334960938,7,0,0,0
479,0,0,1.77645373344421,-423.907012939453,1245.73950195313,7,0,0,0
480,0,0,1.77620840072632,-423.576507568359,1244.79565429688,7,0,0,0
481,0,0,1.77596306800842,-423.246002197266,1243.85180664063,7,0,0,0
482,0,0,1.77571773529053,-422.915496826172,1242.90795898438,7,0,0,0
483,0,0,1.77547240257263,-422.584991455078,1241.96411132813,7,0,0,0
484,0,0,1.77522695064545,-422.254486083984,1241.02026367188,7,0,0,0
485,0,0,1.77498161792755,-421.923980712891,1240.07641601563,7,0,0,0
486,0,0,1.77473616600037,-421.593475341797,1239.13256835938,7,0,0,0
487,0,0,1.77449083328247,-421.262969970703,1238.18872070313,7,0,0,0
488,0,0,1.77424538135529,-420.932495117188,1237.24487304688,7,0,0,0
489,0,0,1.7739999294281,-420.601989746094,1236.30102539063,7,0,0,0
490,0,0,1.77375459671021,-420.271484375,1235.35717773438,7,0,0,0
491,0,0,1.77350914478302,-419.940979003906,1234.41333007813,7,0,0,0
492,0,0,1.77326381206512,-419.610473632813,1233.46948242188,7,0,0,0
493,0,0,1.77301836013794,-419.279968261719,1232.52563476563,7,0,0,0
494,0,0,1.77277302742004,-418.949462890625,1231.58178710938,7,0,0,0
495,0,0,1.77252757549286,-418.618957519531,1230.63793945313,7,0,0,0
496,0,0,1.7722430229187,-418.288452148438,1229.69409179688,7,0,0,0
497,0,0,1.77150547504425,-417.957977294922,1228.75024414063,7,0,0,0
498,0,0,1.7707679271698,-417.627502441406,1227.80639648438,7,0,0,0
499,0,0,1.77003037929535,-417.297027587891,1226.86254882813,7,0,0,0
500,0,0,1.7692928314209,-416.966552734375,1225.91870117188,7,0,0,0
501,0,0,1.76855528354645,-416.636077880859,1224.97485351563,7,0,0,0
502,0,0,1.767817735672,-416.305603027344,1224.03100585938,7,0,0,0
503,0,0,1.76708018779755,-415.975128173828,1223.08715820313,7,0,0,0
504,0,0,1.7663426399231,-415.644653320313,1222.14331054688,7,0,0,0
505,0,0,1.76560509204865,-415.314178466797,1221.19946289063,7,0,0,0
506,0,0,1.76486754417419,-414.983703613281,1220.25561523438,7,0,0,0
507,0,0,1.76412999629974,-414.653228759766,1219.31176757813,7,0,0,0
508,0,0,1.76339244842529,-414.32275390625,1218.36791992188,7,0,0,0
509,0,0,1.76265490055084,-413.992279052734,1217.42407226563,7,0,0,0
510,0,0,1.76191735267639,-413.661804199219,1216.48022460938,7,0,0,0
511,0,0,1.76117980480194,-413.331329345703,1215.53637695313,7,0,0,0
512,0,0,1.76044225692749,-413.000854492188,1214.59252929688,7,0,0,0
513,0,0,1.75970470905304,-412.670379638672,1213.64868164063,7,0,0,0
514,0,0,1.75896716117859,-412.339874267578,1212.70483398438,7,0,0,0
515,0,0,1.75822961330414,-412.009368896484,1211.76098632813,7,0,0,0
516,0,0,1.75749206542969,-411.678863525391,1210.81713867188,7,0,0,0
517,0,0,1.75675451755524,-411.348358154297,1209.87329101563,7,0,0,0
518,0,0,1.75601696968079,-411.017852783203,1208.92944335938,7,0,0,0
519,0,0,1.75527942180634,-410.687347412109,1207.98559570313,7,0,0,0
520,0,0,1.75454187393188,-410.356842041016,1207.04174804688,7,0,0,0
521,0,0,1.75380432605743,-410.026336669922,1206.09790039063,7,0,0,0
522,0,0,1.75306665897369,-409.695831298828,1205.15405273438,7,0,0,0
523,0,0,1.75232911109924,-409.365325927734,1204.21020507813,7,0,0,0
524,0,0,1.7515914440155,-409.034820556641,1203.26635742188,7,0,0,0
525,0,0,1.75085377693176,-408.704315185547,1202.32250976563,7,0,0,0
526,0,0,1.75011610984802,-408.373809814453,1201.37866210938,7,0,0,0
527,0,0,1.74937856197357,-408.043334960938,1200.43481445313,7,0,0,0
528,0,0,1.74864089488983,-407.712829589844,1199.49096679688,7,0,0,0
529,0,0,1.74790322780609,-407.38232421875,1198.54711914063,7,0,0,0
530,0,0,1.74716556072235,-407.051818847656,1197.60327148438,7,0,0,0
531,0,0,1.7464280128479,-406.721313476563,1196.65942382813,7,0,0,0
532,0,0,1.74569034576416,-406.390808105469,1195.71557617188,7,0,0,0
533,0,0,1.74495267868042,-406.060302734375,1194.77172851563,7,0,0,0
534,0,0,1.74421501159668,-405.729797363281,1193.82788085938,7,0,0,0
535,0,0,1.74347746372223,-405.399291992188,1192.88403320313,7,0,0,0
536,0,0,1.74273979663849,-405.068786621094,1191.94018554688,7,0,0,0
537,0,0,1.74200212955475,-404.73828125,1190.99633789063,7,0,0,0
538,0,0,1.74126446247101,-404.407775878906,1190.05249023438,7,0,0,0
539,0,0,1.74052691459656,-404.077270507813,1189.10864257813,7,0,0,0
540,0,0,1.73978924751282,-403.746765136719,1188.16479492188,7,0,0,0
541,0,0,1.73905158042908,-403.416259765625,1187.22094726563,7,0,0,0
542,0,0,1.73831391334534,-403.085754394531,1186.27709960938,7,0,0,0
543,0,0,1.73661243915558,-402.781158447266,1185.36669921875,7,0,0,0
544,0,0,1.7343590259552,-402.451995849609,1184.42248535156,7,0,0,0
545,0,0,1.73210561275482,-402.122833251953,1183.47827148438,7,0,0,0
546,0,0,1.72985219955444,-401.793670654297,1182.53405761719,7,0,0,0
547,0,0,1.72759878635406,-401.464508056641,1181.58984375,7,0,0,0
548,0,0,1.72534537315369,-401.135345458984,1180.64562988281,7,0,0,0
549,0,0,1.72309195995331,-400.806182861328,1179.70141601563,7,0,0,0
550,0,0,1.72083854675293,-400.477020263672,1178.75720214844,7,0,0,0
551,0,0,1.71858513355255,-400.147857666016,1177.81298828125,7,0,0,0
552,0,0,1.71633172035217,-399.818695068359,1176.86877441406,7,0,0,0
553,0,0,1.71407830715179,-399.489532470703,1175.92456054688,7,0,0,0
554,0,0,1.71182489395142,-399.160369873047,1174.98034667969,7,0,0,0
555,0,0,1.70957148075104,-398.831207275391,1174.0361328125,7,0,0,0
556,0,0,1.70731806755066,-398.502044677734,1173.091796875,7,0,0,0
557,0,0,1.70506465435028,-398.172882080078,1172.1474609375,7,0,0,0
558,0,0,1.7028112411499,-397.843719482422,1171.203125,7,0,0,0
559,0,0,1.70055782794952,-397.514556884766,1170.25891113281,7,0,0,0
560,0,0,1.69830441474915,-397.185394287109,1169.31457519531,7,0,0,0
561,0,0,1.69605100154877,-396.856231689453,1168.37023925781,7,0,0,0
562,0,0,1.69379758834839,-396.527069091797,1167.42602539063,7,0,0,0
563,0,0,1.69154417514801,-396.197906494141,1166.48168945313,7,0,0,0
564,0,0,1.68929076194763,-395.868743896484,1165.53735351563,7,0,0,0
565,0,0,1.68703734874725,-395.539581298828,1164.59301757813,7,0,0,0
566,0,0,1.68478393554688,-395.210418701172,1163.64868164063,7,0,0,0
567,0,0,1.6825305223465,-394.881256103516,1162.70434570313,7,0,0,0
568,0,0,1.68027710914612,-394.552093505859,1161.76000976563,7,0,0,0
569,0,0,1.67802369594574,-394.222930908203,1160.81579589844,7,0,0,0
570,0,0,1.67577028274536,-393.893768310547,1159.87145996094,7,0,0,0
571,0,0,1.67351686954498,-393.564605712891,1158.92712402344,7,0,0,0
572,0,0,1.6712634563446,-393.235443115234,1157.98291015625,7,0,0,0
573,0,0,1.66901004314423,-392.906280517578,1157.03857421875,7,0,0,0
574,0,0,1.66675662994385,-392.577117919922,1156.09423828125,7,0,0,0
575,0,0,1.66450321674347,-392.247955322266,1155.14990234375,7,0,0,0
576,0,0,1.66224980354309,-391.918792724609,1154.20556640625,7,0,0,0
577,0,0,1.65999639034271,-391.589630126953,1153.26135253906,7,0,0,0
578,0,0,1.65774297714233,-391.260467529297,1152.31701660156,7,0,0,0
579,0,0,1.65548956394196,-390.931304931641,1151.37268066406,7,0,0,0
580,0,0,1.65323615074158,-390.602142333984,1150.42846679688,7,0,0,0
581,0,0,1.6509827375412,-390.272979736328,1149.48413085938,7,0,0,0
582,0,0,1.64872932434082,-389.943817138672,1148.53979492188,7,0,0,0
583,0,0,1.64647591114044,-389.614654541016,1147.59545898438,7,0,0,0
584,0,0,1.64422249794006,-389.285491943359,1146.65112304688,7,0,0,0
585,0,0,1.64196908473969,-388.956329345703,1145.70678710938,7,0,0,0
586,0,0,1.63971567153931,-388.627166748047,1144.76245117188,7,0,0,0
587,0,0,1.63746225833893,-388.298004150391,1143.81811523438,7,0,0,0
588,0,0,1.63520884513855,-387.968841552734,1142.87390136719,7,0,0,0
589,0,0,1.63295543193817,-387.639678955078,1141.92956542969,7,0,0,0
590,0,0,1.63070201873779,-387.310516357422,1140.98522949219,7,0,0,0
591,0,0,1.62844860553741,-386.981353759766,1140.041015625,7,0,0,0
592,0,0,1.62619519233704,-386.652191162109,1139.0966796875,7,0,0,0
593,0,0,1.62394177913666,-386.323028564453,1138.15234375,7,0,0,0
594,0,0,1.62168836593628,-385.993865966797,1137.2080078125,7,0,0,0
595,0,0,1.6194349527359,-385.664703369141,1136.263671875,7,0,0,0
596,0,0,1.61718153953552,-385.335540771484,1135.3193359375,7,0,0,0
597,0,0,1.61492800712585,-385.006378173828,1134.37512207031,7,0,0,0
598,0,0,1.61267459392548,-384.677215576172,1133.43078613281,7,0,0,0
599,0,0,1.61042106151581,-384.348052978516,1132.48645019531,7,0,0,0
600,0,0,1.60816752910614,-384.018890380859,1131.54223632813,7,0,0,0
601,0,0,1.60591399669647,-383.689727783203,1130.59790039063,7,0,0,0
602,0,0,1.6036604642868,-383.360565185547,1129.65356445313,7,0,0,0
603,0,0,1.60140693187714,-383.031402587891,1128.70922851563,7,0,0,0
604,0,0,1.59915339946747,-382.702239990234,1127.76489257813,7,0,0,0
605,0,0,1.5968998670578,-382.373077392578,1126.82055664063,7,0,0,0
606,0,0,1.59464633464813,-382.043914794922,1125.87634277344,7,0,0,0
607,0,0,1.59239280223846,-381.714752197266,1124.93200683594,7,0,0,0
608,0,0,1.5901392698288,-381.385589599609,1123.98767089844,7,0,0,0
609,0,0,1.58788573741913,-381.056427001953,1123.04333496094,7,0,0,0
610,0,0,1.58563220500946,-380.727264404297,1122.09899902344,7,0,0,0
611,0,0,1.58337867259979,-380.398101806641,1121.15478515625,7,0,0,0
612,0,0,1.58112514019012,-380.068939208984,1120.21044921875,7,0,0,0
613,0,0,1.57887160778046,-379.739776611328,1119.26611328125,7,0,0,0
614,0,0,1.57661807537079,-379.410614013672,1118.32177734375,7,0,0,0
615,0,0,1.57436454296112,-379.081451416016,1117.37744140625,7,0,0,0
616,0,0,1.57211101055145,-378.752288818359,1116.43322753906,7,0,0,0
617,0,0,1.56985747814178,-378.423126220703,1115.48889160156,7,0,0,0
618,0,0,1.56760394573212,-378.093963623047,1114.54455566406,7,0,0,0
619,0,0,1.56535041332245,-377.764801025391,1113.60021972656,7,0,0,0
620,0,0,1.56309688091278,-377.435638427734,1112.65600585938,7,0,0,0
621,0,0,1.56084334850311,-377.106475830078,1111.71166992188,7,0,0,0
622,0,0,1.55858981609344,-376.777313232422,1110.76733398438,7,0,0,0
623,0,0,1.55633628368378,-376.448150634766,1109.82299804688,7,0,0,0
624,0,0,1.55408275127411,-376.118988037109,1108.87866210938,7,0,0,0
625,0,0,1.55182921886444,-375.789825439453,1107.93432617188,7,0,0,0
626,0,0,1.54957568645477,-375.460662841797,1106.99011230469,7,0,0,0
627,0,0,1.54732215404511,-375.131500244141,1106.04577636719,7,0,0,0
628,0,0,1.54506862163544,-374.802337646484,1105.10144042969,7,0,0,0
629,0,0,1.54281508922577,-374.473175048828,1104.15710449219,7,0,0,0
630,0,0,1.5405615568161,-374.144012451172,1103.212890625,7,0,0,0
631,0,0,1.53830802440643,-373.814849853516,1102.2685546875,7,0,0,0
632,0,0,1.53605449199677,-373.485687255859,1101.32421875,7,0,0,0
633,0,0,1.5338009595871,-373.156524658203,1100.3798828125,7,0,0,0
634,0,0,1.53154742717743,-372.827362060547,1099.435546875,7,0,0,0
635,0,0,1.52929389476776,-372.498199462891,1098.49133300781,7,0,0,0
636,0,0,1.52704036235809,-372.169036865234,1097.54699707031,7,0,0,0
637,0,0,1.52478682994843,-371.839874267578,1096.60266113281,7,0,0,0
638,0,0,1.52253329753876,-371.510711669922,1095.65832519531,7,0,0,0
639,0,0,1.52027976512909,-371.181549072266,1094.71411132813,7,0,0,0
640,0,0,1.51802623271942,-370.852386474609,1093.76977539063,7,0,0,0
641,0,0,1.51577270030975,-370.523223876953,1092.82543945313,7,0,0,0
642,0,0,1.51351916790009,-370.194061279297,1091.88110351563,7,0,0,0
643,0,0,1.51126551628113,-369.864898681641,1090.93676757813,7,0,0,0
644,0,0,1.50901186466217,-369.535736083984,1089.99243164063,7,0,0,0
645,0,0,1.50675821304321,-369.206573486328,1089.04821777344,7,0,0,0
646,0,0,1.50450456142426,-368.87744140625,1088.10388183594,7,0,0,0
647,0,0,1.5022509098053,-368.548278808594,1087.15966796875,7,0,0,0
648,0,0,1.49999725818634,-368.219146728516,1086.21533203125,7,0,0,0
649,0,0,1.49774360656738,-367.889984130859,1085.27111816406,7,0,0,0
650,0,0,1.49549007415771,-367.560852050781,1084.32678222656,7,0,0,0
651,0,0,1.49323642253876,-367.231689453125,1083.38256835938,7,0,0,0
652,0,0,1.49087655544281,-366.904968261719,1082.4375,7,0,0,0
653,0,0,1.4884946346283,-366.578735351563,1081.4921875,7,0,0,0
654,0,0,1.48611271381378,-366.252502441406,1080.546875,7,0,0,0
655,0,0,1.48373079299927,-365.92626953125,1079.6015625,7,0,0,0
656,0,0,1.48134887218475,-365.600036621094,1078.65625,7,0,0,0
657,0,0,1.47896695137024,-365.273803710938,1077.7109375,7,0,0,0
658,0,0,1.47658503055573,-364.947570800781,1076.765625,7,0,0,0
659,0,0,1.47420310974121,-364.621337890625,1075.8203125,7,0,0,0
660,0,0,1.4718211889267,-364.295104980469,1074.875,7,0,0,0
661,0,0,1.46943926811218,-363.968872070313,1073.9296875,7,0,0,0
662,0,0,1.46705734729767,-363.642639160156,1072.984375,7,0,0,0
663,0,0,1.46467542648315,-363.31640625,1072.0390625,7,0,0,0
664,0,0,1.46229350566864,-362.990173339844,1071.09375,7,0,0,0
665,0,0,1.45991158485413,-362.663940429688,1070.1484375,7,0,0,0
666,0,0,1.45752966403961,-362.337707519531,1069.203125,7,0,0,0
667,0,0,1.4551477432251,-362.011474609375,1068.2578125,7,0,0,0
668,0,0,1.45276582241058,-361.685241699219,1067.3125,7,0,0,0
669,0,0,1.45038390159607,-361.359008789063,1066.3671875,7,0,0,0
